,Unnamed: 0,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
1457,1457,mbdata,20140123194451,KronosQuoth,in order succeed desir success greater fear failur   kronosstar pokral,,,
1458,1458,mbdata,20140123194451,KronosQuoth,do n't afraid give good go great   pokral hi,,,
1459,1459,mbdata,20140123194457,teresaJ,rt @newsonlinetoday wit report polic hold multipl gunmen abila,,,
1460,1460,mbdata,20140123194457,sithLordJames,rt @newsonlinetoday wit report polic hold multipl gunmen abila,,,
1461,1461,mbdata,20140123194457,rrWine,rt @megaman @ben it cop not sure status,,,
1462,1462,mbdata,20140123194500,siliconKing,rt @roger_rog guy think make break 's chekc back room,,,
1463,1463,mbdata,20140123194500,KronosStar,addit polic arriv assist build evacu kronosstar dancingdolphinfir,,,
1464,1464,mbdata,20140123194500,HomelandIlluminations,evacu expand includ build hi,,,
1465,1465,mbdata,20140123194500,dangermice,lot displac peopl wonder go tonight,36.059,24.894,
1466,1466,mbdata,20140123194500,redisrad,butwhere2,,,
1467,1467,mbdata,20140123194500,hempRules,jax got call go help abilafir bravesthusbandev abilasfinest,,,
1468,1468,mbdata,20140123194500,footfingers,imagin krono without corpor pollut act make happen pok,36.054,24.902,
1469,1469,mbdata,20140123194500,FriendsOfKronos,polic someth evacu public around alexandria ithaki,,,
1470,1470,mbdata,20140123194500,michelleR,friend thank creator n't kill,,,
1471,1471,mbdata,20140123194500,protoGuy,van dude wave gun shout cop   he 's crazi,,,
1472,1472,mbdata,20140123194500,KronosStar,apd evacu area ask public refrain gawk   kronosstar,,,
1473,1473,mbdata,20140123194500,AbilaPoliceDepartment,an offic wound cours duti he good condit more updat later apd,,,
1474,1474,mbdata,20140123194500,panopticon,guy scream cop wave gun arentt shoot shot cop,,,
1475,1475,mbdata,20140123194503,wiseWords,rt @truccotrucco omg abila post say cop got shot happen,,,
1476,1476,mbdata,20140123194503,klingon4real,rt @megaman still take peek stayingbehindmymailbox tag,,,
1477,1477,mbdata,20140123194503,vonneka,rt @newsonlinetoday wit report gunmen hostag abila,,,
1478,1478,mbdata,20140123194507,henri,rt @roger_rog 's go,,,
1479,1479,mbdata,20140123194511,jaques,rt @homelandillumin apd one unit site,,,
1480,1480,mbdata,20140123194511,soup4u,rt @homelandillumin apb report apd unit en rout,,,
1481,1481,mbdata,20140123194511,truccotrucco,think trap gelatogalor shoot,36.059,24.856,
1482,1482,mbdata,20140123194511,brontes_riff,oh guess 's neighbor,,,
1483,1483,mbdata,20140123194511,Officia1AbilaPost,gastech presid sanjorg among world 's wealthiest   smad.co.kronos/9njpp39,,,
1484,1484,mbdata,20140123194511,SiaradSea,shooter nut,,,
1485,1485,ccdata,20140123194511,,misdemeanor assault in progress,,,N. Arkadou St / N. Sirrakou St
1486,1486,mbdata,20140123194513,stolkfair,rt @megaman @ben @georg ca n't see van yet one cop,,,
1487,1487,mbdata,20140123194513,KronosQuoth,life 10 happen 90 i react   kronosstar pokral,,,
1488,1488,mbdata,20140123194522,wiseWords,rt @protoguy hope cop n't dead,,,
1489,1489,mbdata,20140123194522,plasticParts,rt @megaman headlight car focus tag,,,
1490,1490,mbdata,20140123194522,grlPwrz505,did get arrest get lawyer kline.kronos/signup pokral,,,
1491,1491,mbdata,20140123194522,ernieO,let us support victim may attack know kill solut,,,
1492,1492,mbdata,20140123194522,brontes_riff,cop everywher,,,
1493,1493,mbdata,20140123194522,Sara_Nespola,guy van gun n't seem stabl,,,
1494,1494,mbdata,20140123194522,michelleR,thank apd afd brave servic abilasfinest,,,
1495,1495,mbdata,20140123194522,BoraVerissimo,trap groceri guess wo n't starv,,,
1496,1496,mbdata,20140123194523,siliconKing,rt @hemprul gelato galor owe tethi businessman,,,
1497,1497,mbdata,20140123194528,rrWine,rt @kronosstar govern offici tell peopl pleas stay away crime scene kronosstar,,,
1498,1498,mbdata,20140123194528,BlueVelvet,rt @kronosstar govern offici tell peopl pleas stay away crime scene kronosstar,,,
1499,1499,mbdata,20140123194528,luvMyPants,rt @kronosstar govern offici tell peopl pleas stay away crime scene kronosstar,,,
1500,1500,mbdata,20140123194537,wiseWords,rt @kronosstar offici ask public patient apd resolv issu kronosstar,,,
1501,1501,mbdata,20140123194540,phantomagate,rt @megaman polic start move still ca n't see anyon van probabl empti tag,,,
1502,1502,mbdata,20140123194542,KronosQuoth,the mean life find gift the purpos life give away   pokral hi,,,
1503,1503,mbdata,20140123194542,KronosQuoth,we easili forgiv child afraid dark real tragedi life men afraid light   kronosstar pokral,,,
1504,1504,mbdata,20140123194542,Clevvah4Evah,i would like return complement pok ralli grammar,,,
1505,1505,mbdata,20140123194545,jgrobannne,rt @abilapost unconfirm report offic result gun fire gelatogalor park lot abilapost,,,
1506,1506,mbdata,20140123194545,pinky,rt @abilapost unconfirm report offic result gun fire gelatogalor park lot abilapost,,,
1507,1507,mbdata,20140123194545,sithLordJames,rt @kronosstar shot fire gelato galor polic offic kronosstar,,,
1508,1508,mbdata,20140123194545,vonneka,rt @kronosstar shot fire gelato galor polic offic kronosstar,,,
1509,1509,mbdata,20140123194545,sithLordJames,rt @prettyrain omgomgomg 'm scare -someon dead,,,
1510,1510,mbdata,20140123194545,microBanana,rt @roger_rog wth did stupid ralli get?viol,,,
1511,1511,mbdata,20140123194546,BlueVelvet,rt @megaman more polic ambul   good luck get tag,,,
1512,1512,mbdata,20140123194547,AbilaPost,addit apd unit arriv scen shoot gelatogalor abilapost,,,
1513,1513,mbdata,20140123194548,klingon4real,rt @centralbulletin report offic result gun fire abila busi gelatogalor abila centralbulletin,,,
1514,1514,mbdata,20140123194557,gardener4958,rt @centralbulletin offic shot ambul dispatch gelatogalor shoot abila centralbulletin,,,
1515,1515,mbdata,20140123194600,blueSunshine,rt @kronosstar apd evacu area ask public refrain gawk   kronosstar,,,
1516,1516,mbdata,20140123194600,plasticParts,rt @kronosstar apd evacu area ask public refrain gawk   kronosstar,,,
1517,1517,mbdata,20140123194600,jaques,rt @kronosstar apd evacu area ask public refrain gawk   kronosstar,,,
1518,1518,mbdata,20140123194600,InternationalNews,continu evacu n abila danc dolphin fire abila intnew,,,
1519,1519,mbdata,20140123194600,anaregents,cop leav becuz much love apdfail?#pokrul,,,
1520,1520,mbdata,20140123194600,truccotrucco,cop arriv someon saw shoot,36.059,24.856,
1521,1521,mbdata,20140123194600,yomamma,omg i live 10 minut food store,,,
1522,1522,mbdata,20140123194600,protoGuy,realiz cop shot lot bullet n't hit van dude,,,
1523,1523,mbdata,20140123194600,HomelandIlluminations,addit apd unit site hostag scene,,,
1524,1524,mbdata,20140123194600,roger_roger,guy came back say look back door saw black van guy gun,,,
1525,1525,mbdata,20140123194606,Clevvah4Evah,that bad i carpool tunnel pok ralli grammar,,,
1526,1526,mbdata,20140123194606,KronosQuoth,fortun side dare   pokral hi,,,
1527,1527,mbdata,20140123194606,KronosQuoth,how wonder nobodi need wait singl moment start improv world   kronosstar pokral,,,
1528,1528,mbdata,20140123194611,siliconKing,rt @homelandillumin apd one unit site,,,
1529,1529,mbdata,20140123194611,zengardener,rt @megaman cop buddi run ambul tag,,,
1530,1530,mbdata,20140123194611,sithLordJames,rt @homelandillumin apb report apd unit en rout,,,
1531,1531,mbdata,20140123194611,ninjabob,rt @homelandillumin apb report apd unit en rout,,,
1532,1532,mbdata,20140123194621,roger_roger,i think re stuck,,,
1533,1533,mbdata,20140123194622,jgrobannne,rt @ernieo let us support victim may attack know kill solut,,,
1534,1534,mbdata,20140123194622,slamrjamr,rt @brontes_riff cop everywher,,,
1535,1535,mbdata,20140123194628,rnbwBrite,rt @kronosstar govern offici tell peopl pleas stay away crime scene kronosstar,,,
1536,1536,mbdata,20140123194628,reggierockin776,i recommend site abila dates.kronos/clickher,,,
1537,1537,mbdata,20140123194635,FriendsOfKronos,cop come battl pok terrorist,,,
1538,1538,mbdata,20140123194637,BlueVelvet,rt @kronosstar offici ask public patient apd resolv issu kronosstar,,,
1539,1539,mbdata,20140123194637,zengardener,rt @kronosstar offici ask public patient apd resolv issu kronosstar,,,
1540,1540,mbdata,20140123194637,phantomagate,rt @kronosstar offici ask public patient apd resolv issu kronosstar,,,
1541,1541,mbdata,20140123194640,farmboy,rt @abilapost polic evacu corner around alexandira ithaki public safeti,,,
1542,1542,mbdata,20140123194640,jaques,rt @abilapost polic evacu corner around alexandira ithaki public safeti,,,
1543,1543,mbdata,20140123194641,onl1neRecords,doin fun'n'run weekend abilacitypark,,,
1544,1544,mbdata,20140123194641,FriendsOfKronos,sylvia 's ralli park distract pok terroristsnotasdumbastheylook,,,
1545,1545,mbdata,20140123194641,surferMan,terorrist rocker go back church,,,
1546,1546,mbdata,20140123194641,protoGuy,n't cop practic gun,,,
1547,1547,mbdata,20140123194641,CentralBulletin,addit polic unit respond shoot scene abila centralbulletin,,,
1548,1548,mbdata,20140123194641,InternationalNews,abila polic depart keep peopl away scene shoot intnew,,,
1549,1549,mbdata,20140123194641,prettyRain,ca nt getout,,,
1550,1550,mbdata,20140123194647,ReggieWassali,cop leav cop scare power communiti pokral,,,
1551,1551,mbdata,20140123194647,roger_roger,i ca n't stay go take chang back,,,
1552,1552,ccdata,20140123194647,,traffic stop,,,64 Pafin Rd
1553,1553,ccdata,20140123194651,,incomplet call for polic,,,
1554,1554,mbdata,20140123194653,KronosQuoth,when everyth seem go rememb airplan take wind   kronosstar pokral,,,
1555,1555,mbdata,20140123194653,KronosQuoth,our conscious aris subsid mortal success pokral hi,,,
1556,1556,mbdata,20140123194700,rrWine,rt @soulofshi wow most excit town seen   go gg check who 's,,,
1557,1557,mbdata,20140123194700,lindyT,rt @homelandillumin evacu expand includ build hi,,,
1558,1558,mbdata,20140123194700,worldWatcher,rt @dangermic lot displac peopl wonder go tonight,,,
1559,1559,mbdata,20140123194700,jgrobannne,rt @internationalnew continu evacu n abila danc dolphin fire abila intnew,,,
1560,1560,mbdata,20140123194700,blueSunshine,rt @homelandillumin addit apd unit site hostag scene,,,
1561,1561,mbdata,20140123194700,GreyCatCollectibles,sososad,,,
1562,1562,mbdata,20140123194700,martaO,finallyher,,,
1563,1563,mbdata,20140123194700,truthforcadau,cop leav without violenc peacerul pok,36.051,24.854,
1564,1564,mbdata,20140123194700,luvwool,thank good microblog one els tell us 's go,,,
1565,1565,mbdata,20140123194700,protoGuy,cop come get real,,,
1566,1566,mbdata,20140123194700,KronosStar,addit apd unit call scene shoot near general grocer gelato galor kronosstar,,,
1567,1567,mbdata,20140123194700,AbilaPoliceDepartment,report polic event ithaki alexandria pleas avoid area resolv situat apd,,,
1568,1568,mbdata,20140123194700,roger_roger,one want run what go on out there,,,
1569,1569,mbdata,20140123194700,Simon_Hamaeth,scari standoff,,,
1570,1570,ccdata,20140123194700,,crime scene investig request locat person incid of interest,,,1422 N. Souliou St
1571,1571,mbdata,20140123194711,joyce101,rt @homelandillumin apb report apd unit en rout,,,
1572,1572,mbdata,20140123194714,meds4realz43,get paid give away free softwar easi make.money.kronos/link krono,,,
1573,1573,mbdata,20140123194714,KronosQuoth,you ca nt use creativ   the use   kronosstar pokral,,,
1574,1574,mbdata,20140123194737,henri,rt @kronosstar offici ask public patient apd resolv issu kronosstar,,,
1575,1575,mbdata,20140123194739,BlueVelvet,rt @homelandillumin ambul arriv scene standoff,,,
1576,1576,mbdata,20140123194740,microBanana,rt @abilapost polic evacu corner around alexandira ithaki public safeti,,,
1577,1577,mbdata,20140123194741,rnbwBrite,rt @onl1nerecord doin fun'n'run weekend abilacitypark,,,
1578,1578,mbdata,20140123194741,luvMyPants,rt @centralbulletin addit polic unit respond shoot scene abila centralbulletin,,,
1579,1579,mbdata,20140123194742,KronosQuoth,opportun n't happen creat   pokral hi,,,
1580,1580,mbdata,20140123194751,stolkfair,rt @megaman behind telephon pole tag stillonit,,,
1581,1581,mbdata,20140123194757,gardener4958,rt @centralbulletin offic shot ambul dispatch gelatogalor shoot abila centralbulletin,,,
1582,1582,mbdata,20140123194757,lindyT,rt @centralbulletin offic shot ambul dispatch gelatogalor shoot abila centralbulletin,,,
1583,1583,mbdata,20140123194800,ninjabob,rt @praise111 prayer injur polic offic famili,,,
1584,1584,mbdata,20140123194800,ninjabob,rt @kronosstar apd evacu area ask public refrain gawk   kronosstar,,,
1585,1585,mbdata,20140123194800,microBanana,rt @kronosstar apd evacu area ask public refrain gawk   kronosstar,,,
1586,1586,mbdata,20140123194800,worldWatcher,rt @homelandillumin addit apd unit site hostag scene,,,
1587,1587,mbdata,20140123194800,lindyT,rt @homelandillumin addit apd unit site hostag scene,,,
1588,1588,mbdata,20140123194800,jaques,rt @roger_rog guy came back say look back door saw black van guy gun,,,
1589,1589,mbdata,20140123194800,klingon4real,rt @kronosstar addit apd unit call scene shoot near general grocer gelato galor kronosstar,,,
1590,1590,mbdata,20140123194811,zengardener,rt @brontes_riff oh guess 's neighbor,,,
1591,1591,mbdata,20140123194812,KronosQuoth,everi strike bring closer next home run   kronosstar pokral,,,
1592,1592,mbdata,20140123194813,grlPwrz505,wanna get van detail -recommend blackvansrul,,,
1593,1593,mbdata,20140123194813,ourcountryourrights,cop leav wonder 's go pok,,,
1594,1594,mbdata,20140123194813,SiaradSea,wonder ii snek,,,
1595,1595,ccdata,20140123194813,,alarm secur no crime,,,6464 N. Carnero St
1596,1596,mbdata,20140123194822,soup4u,rt @michel thank apd afd brave servic abilasfinest,,,
1597,1597,mbdata,20140123194823,vetsRock,rt @truccotrucco look like 3 cop car black van two peopl front van shoot,,,
1598,1598,mbdata,20140123194840,sithLordJames,rt @ernieo what heck go today crazi,,,
1599,1599,mbdata,20140123194840,joyce101,rt @abilapost polic evacu corner around alexandira ithaki public safeti,,,
1600,1600,mbdata,20140123194840,plasticParts,rt @abilapost polic evacu corner around alexandira ithaki public safeti,,,
1601,1601,mbdata,20140123194841,wireHead1122,rt @surferman terorrist rocker go back church,,,
1602,1602,mbdata,20140123194841,vonneka,rt @centralbulletin addit polic unit respond shoot scene abila centralbulletin,,,
1603,1603,mbdata,20140123194841,phantomagate,rt @internationalnew abila polic depart keep peopl away scene shoot intnew,,,
1604,1604,mbdata,20140123194841,KronosQuoth,you becom believ   kronosstar pokral,,,
1605,1605,mbdata,20140123194841,KronosQuoth,bless meek shall inherit earth   kronosstar pokral,,,
1606,1606,mbdata,20140123194841,KronosQuoth,if will risk usual settl ordinari   pokral hi,,,
1607,1607,mbdata,20140123194841,KronosQuoth,the whole secret success life find one 's destini   pokral hi,,,
1608,1608,mbdata,20140123194900,gardener4958,rt @homelandillumin evacu expand includ build hi,,,
1609,1609,mbdata,20140123194900,zengardener,rt @hemprul jax got call go help abilafir bravesthusbandev abilasfinest,,,
1610,1610,mbdata,20140123194900,sarajane,rt @kronosstar apd evacu area ask public refrain gawk   kronosstar,,,
1611,1611,mbdata,20140123194900,brain448,rt @internationalnew continu evacu n abila danc dolphin fire abila intnew,,,
1612,1612,mbdata,20140123194900,blueSunshine,rt @internationalnew continu evacu n abila danc dolphin fire abila intnew,,,
1613,1613,mbdata,20140123194900,joyce101,rt @homelandillumin addit apd unit site hostag scene,,,
1614,1614,mbdata,20140123194900,footfingers,cop scare peopl rise system pok,36.054,24.902,
1615,1615,mbdata,20140123194900,joyBubbles,i feel aw attack poor peopl send robot mar ca n't find way stop ivol,,,
1616,1616,mbdata,20140123194900,panopticon,look cop might apd,,,
1617,1617,mbdata,20140123194900,prettyRain,pleas help us someon,,,
1618,1618,ccdata,20140123194900,,vehicl accid report,,,N. Pilau St / N. Arkadiou St
1619,1619,mbdata,20140123194905,KronosQuoth,if wind serv take oar   kronosstar pokral,,,
1620,1620,mbdata,20140123194905,KronosQuoth,real difficulti overcom imaginari one unconquer   pokral hi,,,
1621,1621,mbdata,20140123194905,KronosQuoth,success consist never make mistak never make one second time   pokral hi,,,
1622,1622,mbdata,20140123194913,wiseWords,rt @grlpwrz505 wanna get van detail -recommend blackvansrul,,,
1623,1623,mbdata,20140123194921,dragonRider1,rt @roger_rog i think re stuck,,,
1624,1624,mbdata,20140123194922,soup4u,rt @sara_nespola guy van gun n't seem stabl,,,
